user_id,past_14d_num_login,past_14d_num_purchases,past_14d_aov,country,gender,group,num_login_14d_after
27594,0,1,24.25998684935013,US,F,treatment,3
27595,1,1,6.125578053385637,CA,M,treatment,4
27596,1,0,10.885346356198541,US,F,treatment,6
27597,1,0,12.591707679184271,SG,F,control,0
27598,2,2,9.358166035390607,SG,M,control,8
27599,0,3,17.742705167500617,JP,M,control,1
27600,3,2,14.707524930008422,CA,M,control,4
27601,2,0,26.868715394576924,US,F,control,3
27602,8,4,34.68856905362859,MY,M,treatment,8
27603,3,1,20.43646957607222,US,F,treatment,7
27604,0,2,16.781958354140798,US,F,control,3
27605,19,3,24.419614847008766,US,M,treatment,16
27606,3,2,8.890428333512927,SG,M,treatment,5
27607,9,2,28.37893342192889,JP,F,control,11
27608,1,0,11.980111136571598,MY,M,treatment,6
27609,2,2,11.981116694517032,AU,F,treatment,7
27610,2,1,12.138036564813268,SG,F,control,5
27611,15,1,34.75880737176121,JP,M,treatment,10
27612,10,2,35.11151598128088,JP,F,control,8
27613,11,0,14.389414616468098,JP,M,treatment,14
27614,0,0,15.509355461954918,JP,M,control,3
27615,2,0,29.79158866665724,SG,M,treatment,5
27616,3,0,19.206102434044382,JP,M,control,2
27617,7,0,37.60324568664956,MY,F,treatment,6
27618,10,1,23.301901517625968,MY,F,control,6
27619,8,0,33.67642844136208,US,F,treatment,6
27620,1,5,15.787161959645701,AU,M,treatment,1
27621,4,0,12.05411696452179,JP,F,control,5
27622,9,3,36.43768887821845,CA,M,control,11
27623,0,0,13.861422781767244,SG,F,control,0
27624,3,1,37.000706556285216,MY,F,control,8
27625,17,1,55.95975724170157,JP,M,treatment,12
27626,13,0,60.10295090556916,JP,F,control,14
27627,10,1,16.730818751113826,JP,M,control,9
27628,11,0,17.968598316711994,JP,M,control,14
27629,4,4,31.322113748389153,JP,M,control,2
27630,12,2,28.303384165805245,JP,F,control,12
27631,3,0,12.748640717663928,JP,M,treatment,0
27632,4,1,16.22162697505719,JP,F,control,2
27633,2,0,15.564763603074345,SG,M,control,3
27634,1,0,14.475127294395053,AU,M,control,1
27635,7,1,30.255089405042426,SG,M,treatment,9
27636,13,1,30.395448372261697,AU,M,treatment,12
27637,3,0,9.693350764083966,US,F,treatment,5
27638,2,3,28.02029537244811,SG,M,control,11
27639,1,0,23.518126083436172,JP,M,treatment,4
27640,3,1,25.621469451545277,JP,F,control,5
27641,2,5,13.366997003796172,AU,F,control,6
27642,4,0,22.915878854121438,SG,F,treatment,2
27643,8,2,39.00067385779763,JP,M,treatment,9
27644,0,0,12.03470848082805,US,F,control,2
27645,1,3,13.525770437173152,CA,M,treatment,5
27646,1,0,18.391418297734813,MY,F,control,2
27647,2,0,15.308782581793258,JP,M,control,6
27648,6,3,16.91855819754766,US,M,control,4
27649,4,2,21.972405398673107,JP,F,treatment,5
27650,2,0,26.08398309527464,JP,M,control,5
27651,17,3,21.371475320109205,JP,F,control,11
27652,0,0,8.868357135948784,JP,F,control,0
27653,16,6,26.22388162657536,JP,M,control,10
27654,3,3,16.900327447308527,US,F,control,2
27655,1,0,20.271903187160973,JP,M,treatment,1
27656,16,0,25.402111087396246,JP,M,control,12
27657,1,0,17.613980548135636,JP,F,control,0
27658,2,0,9.642392910212257,JP,M,control,5
27659,3,0,18.614106810181468,JP,F,control,2
27660,4,2,16.958503957821158,US,M,treatment,7
27661,1,0,29.656009089404485,JP,M,control,5
27662,13,3,31.46054789283119,SG,M,control,14
27663,11,3,36.2983141379765,US,F,control,11
27664,11,0,61.57936266763688,JP,M,control,12
27665,13,2,55.550088146257984,JP,F,treatment,9
27666,3,1,16.68740651942852,JP,M,control,6
27667,13,0,9.188023616241734,JP,F,control,4
27668,2,0,14.209019857731876,CA,F,treatment,5
27669,14,0,22.60695334689856,SG,M,control,15
27670,10,0,31.73818489427959,JP,F,treatment,9
27671,0,0,16.023541496793026,MY,F,control,1
27672,12,3,33.67055751859236,JP,M,treatment,10
27673,10,2,52.58182061036225,AU,M,treatment,12
27674,11,0,34.98104822169954,JP,M,control,12
27675,2,1,34.20190822308091,MY,M,control,4
27676,1,3,25.467883451962635,MY,F,control,9
27677,11,2,32.443138410302026,SG,M,treatment,7
27678,12,0,30.393985109880433,JP,M,treatment,8
27679,1,4,15.287882114641379,MY,F,treatment,2
27680,8,0,39.30463763523558,US,F,treatment,9
27681,12,2,40.685858418644735,JP,M,treatment,7
27682,0,4,23.236838201081945,MY,M,control,4
27683,12,3,15.85091654296078,US,F,treatment,11
27684,3,5,23.973467678855535,JP,F,treatment,5
27685,2,1,18.33031846556703,JP,F,treatment,6
27686,4,1,43.19222143945518,JP,M,control,2
27687,10,0,37.473884845880264,US,M,treatment,9
27688,15,0,20.33838150356046,US,M,control,7
27689,0,0,34.701536593791495,JP,M,treatment,0
27690,12,5,23.938134319355775,US,M,control,8
27691,15,1,29.472743158296105,AU,M,treatment,13
27692,17,0,33.32608322249491,CA,F,treatment,12
27693,2,3,18.669082583535054,SG,M,control,3
27694,16,0,68.65324392489583,AU,M,treatment,10
27695,13,3,22.565271967396132,CA,M,control,14
27696,0,3,28.900023735031162,JP,M,control,4
27697,0,2,8.73013548166884,JP,F,control,3
27698,3,0,12.091576460674027,US,F,treatment,3
27699,16,1,44.7237327380951,JP,M,control,10
27700,15,2,27.9561410628179,JP,F,control,9
27701,14,1,40.70119396026252,AU,F,treatment,12
27702,1,1,11.044656066657478,JP,F,treatment,3
27703,2,2,10.513542928930251,SG,F,treatment,0
27704,2,0,12.16617624378455,JP,F,treatment,5
27705,13,2,23.299845329935174,JP,M,control,12
27706,1,0,14.43240142087847,JP,F,control,1
27707,11,4,53.1773236358521,JP,M,treatment,10
27708,17,1,14.71826347018207,JP,F,control,12
27709,8,0,63.42994939120465,JP,M,treatment,5
27710,16,0,39.30175192412599,US,M,treatment,14
27711,0,0,19.026545756712217,MY,F,treatment,0
27712,13,1,15.109252098539264,JP,M,treatment,6
27713,2,0,43.20539304044219,AU,F,control,7
27714,13,4,65.69052165674697,JP,F,treatment,14
27715,3,0,25.43633915527235,MY,F,treatment,4
27716,19,2,31.745892554141992,JP,M,treatment,12
27717,0,0,12.430737495161384,JP,M,control,0
27718,1,5,13.958752357629292,CA,F,control,2
27719,12,4,50.160542944929524,AU,M,treatment,13
27720,3,0,42.08251459171362,SG,F,control,6
27721,1,0,24.126915731912902,JP,M,treatment,5
27722,14,2,8.848523578115909,CA,M,treatment,10
27723,10,5,30.151666593250965,MY,M,treatment,11
27724,3,2,28.462074677986806,AU,F,control,0
27725,3,0,24.91832974278277,MY,M,treatment,5
27726,1,0,10.608816382371964,US,M,control,3
27727,9,1,21.890094701597782,MY,F,treatment,6
27728,10,1,23.788441148336997,JP,M,treatment,8
27729,16,3,51.05435459286126,MY,F,treatment,16
27730,14,3,36.14836018126971,SG,F,control,13
27731,1,0,27.437169811656016,JP,F,control,4
27732,14,4,23.920402120903283,AU,M,control,7
27733,13,6,29.603497261758857,MY,F,control,18
27734,0,2,15.182465920565097,JP,F,treatment,1
27735,10,0,32.72336680312832,US,M,treatment,5
27736,8,3,17.307690478979676,US,M,treatment,7
27737,2,0,21.12358764725599,JP,F,control,6
27738,11,0,68.0304731254152,JP,F,treatment,12
27739,11,4,33.77382228028129,CA,M,control,10
27740,1,1,18.206775315660714,AU,F,control,2
27741,16,4,39.986439546622066,US,F,control,17
27742,5,0,10.42578655967157,JP,M,control,4
27743,1,3,30.61245684808492,MY,M,control,1
27744,0,1,16.53941179047845,SG,M,treatment,0
27745,3,1,16.597920637972724,JP,F,control,2
27746,7,1,65.61140374999451,JP,M,treatment,7
27747,12,3,30.366473031757735,AU,F,treatment,13
27748,2,2,16.221558281569138,AU,F,control,6
27749,4,3,36.04554544650529,JP,M,treatment,3
27750,5,0,5.672849421709722,JP,M,control,6
27751,1,1,9.83678036069766,AU,F,treatment,6
27752,1,0,12.919281551631773,US,M,control,3
27753,2,3,16.794363753200642,JP,F,control,2
27754,9,3,38.47642144074572,JP,M,control,8
27755,7,0,27.24017838559965,JP,M,control,9
27756,0,0,9.546011793140577,JP,F,treatment,1
27757,0,2,16.99390748948107,MY,M,control,1
27758,12,2,49.37163280646203,MY,F,control,9
27759,2,0,48.59098095603086,JP,M,control,2
27760,3,0,23.509688241940815,JP,M,treatment,0
27761,12,0,19.11904551404611,JP,F,treatment,10
27762,1,2,12.24570325751634,SG,F,control,2
27763,2,4,23.095200251964283,MY,M,treatment,1
27764,2,0,15.97101883730434,SG,F,control,0
27765,3,1,16.38888947383948,JP,M,treatment,3
27766,3,0,23.490064255847773,MY,M,control,2
27767,9,3,28.35338102843409,JP,F,treatment,6
27768,10,0,24.72682574493948,SG,M,treatment,13
27769,14,3,29.54071879463079,AU,M,treatment,13
27770,8,3,25.314990046606137,US,M,treatment,5
27771,1,1,19.425497333855525,US,M,treatment,0
27772,7,2,43.17995051485242,JP,M,control,6
27773,5,5,19.52780976046246,JP,F,treatment,7
27774,6,2,9.01706668595859,JP,M,treatment,4
27775,1,1,18.401054502094503,JP,F,control,0
27776,1,0,28.47798298773839,JP,M,treatment,5
27777,2,0,10.422370470090906,US,M,treatment,4
27778,11,0,32.366257663706165,SG,M,control,12
27779,2,0,14.10019448329591,JP,M,treatment,1
27780,12,0,36.221807421496806,CA,F,treatment,12
27781,1,4,26.220101658933952,AU,M,treatment,2
27782,2,0,11.319151747847233,JP,F,control,3
27783,2,1,6.702617967000538,JP,M,control,0
27784,3,1,15.905025672870154,JP,F,control,5
27785,16,3,18.8446220273233,JP,F,control,14
27786,11,3,30.98072112466277,JP,M,treatment,8
27787,12,1,44.073878662749024,AU,M,control,10
27788,0,4,12.426645836858006,US,M,control,3
27789,2,3,17.59965048812721,SG,M,treatment,7
27790,2,3,18.57759307326236,JP,F,control,8
27791,3,2,12.487436085022637,JP,F,treatment,10
27792,11,2,80.50043072776504,JP,F,treatment,9
27793,13,2,31.98551104542592,JP,M,control,7
27794,10,3,27.485014087797627,JP,F,control,8
27795,1,2,12.993864340530228,JP,F,treatment,0
27796,12,0,53.50438398002079,CA,M,treatment,6
27797,5,1,18.042560636601586,AU,M,control,7
27798,3,0,16.805346314707666,US,F,treatment,0
27799,12,0,21.67940177680308,MY,M,control,13
27800,1,3,11.737410060424299,JP,M,control,4
27801,1,1,17.100177386285832,SG,M,treatment,2
27802,12,4,34.52832008618376,JP,F,control,10
27803,1,0,6.0062834317352864,JP,F,control,0
27804,1,0,36.95475548241604,MY,M,treatment,3
27805,1,0,18.42577631092323,SG,F,control,4
27806,13,1,66.6177174668857,US,F,control,15
27807,11,0,32.578073026806145,SG,F,control,8
27808,1,3,12.449688314482565,MY,M,control,0
27809,2,1,20.90521899807363,AU,F,control,1
27810,6,2,23.944403352545127,AU,M,control,0
27811,2,3,22.843083720660992,JP,F,control,6
27812,3,3,16.312874543280497,JP,F,treatment,9
27813,4,1,26.66528475978573,SG,F,control,7
27814,2,3,16.633504298403164,JP,F,treatment,1
27815,2,0,8.673606705034224,AU,M,treatment,7
27816,7,3,52.10339547641063,JP,F,control,6
27817,11,0,31.881991079126358,CA,F,control,7
27818,3,2,5.612727967316194,CA,M,control,3
27819,11,4,40.11145767982097,CA,F,treatment,11
27820,1,3,19.533906670650218,JP,F,control,5
27821,2,3,13.681066119660905,SG,M,control,6
27822,12,0,18.347515227410625,US,F,treatment,8
27823,12,3,35.97320799719907,JP,F,treatment,10
27824,2,2,9.972050513387888,MY,M,treatment,1
27825,4,0,25.127272639148785,AU,M,control,7
27826,12,0,47.379802203509136,JP,M,treatment,12
27827,5,1,9.429151918256526,AU,M,control,8
27828,11,0,21.61936808017258,AU,M,treatment,9
27829,13,0,20.76437915318597,SG,F,treatment,8
27830,1,1,23.256744945357017,JP,M,treatment,4
27831,1,0,25.398174774480434,SG,F,treatment,3
27832,10,2,36.09613591292656,AU,F,control,10
27833,1,3,19.33026806418398,MY,M,treatment,3
27834,3,0,15.010137720883497,JP,M,treatment,4
27835,0,0,33.01580471353009,JP,M,control,1
27836,11,4,29.380360775294637,MY,F,control,8
27837,12,0,23.529320847098692,JP,F,treatment,8
27838,1,2,17.212366194785933,JP,F,treatment,5
27839,1,1,8.990712968543571,CA,F,control,1
27840,9,2,42.71550722116075,JP,F,control,5
27841,4,1,16.12943779214021,JP,M,control,6
27842,1,3,11.25273205958573,US,F,control,2
27843,2,1,8.262401918579634,SG,F,control,2
27844,10,2,41.01836435032973,SG,M,treatment,7
27845,4,3,51.12747385880105,MY,M,treatment,7
27846,1,0,15.22857136392147,JP,F,treatment,4
27847,9,1,22.34695698410037,JP,F,treatment,8
27848,12,3,21.46683699058767,JP,F,control,9
27849,14,2,18.86144128113665,SG,M,treatment,12
27850,1,0,23.043473068657363,SG,F,control,3
27851,2,0,7.230619175892727,JP,M,control,3
27852,15,6,27.436699990209114,SG,M,treatment,19
27853,1,5,12.192150957035537,AU,M,treatment,5
27854,4,4,17.37344967104725,AU,M,treatment,7
27855,3,1,23.255057843899092,US,F,treatment,1
27856,3,2,9.654304959421003,JP,F,treatment,3
27857,2,3,26.08736011322557,CA,F,treatment,1
27858,9,1,46.4089674602803,AU,F,control,7
27859,2,0,10.584405552191436,MY,M,treatment,1
27860,4,1,5.89854029396762,JP,F,treatment,6
27861,0,0,16.409917230379722,JP,F,treatment,6
27862,10,2,14.792157391225734,AU,M,treatment,10
27863,1,3,18.830274583877376,SG,M,control,6
27864,13,0,55.87251696294177,AU,M,treatment,13
27865,18,1,20.35781296329475,SG,M,treatment,16
27866,2,1,10.243154446650573,SG,M,treatment,1
27867,0,5,15.99387706553442,MY,M,treatment,9
27868,1,0,10.89844822246297,JP,M,control,5
27869,14,1,20.350591413943594,SG,M,control,10
27870,11,2,44.405871580156564,SG,M,control,6
27871,12,1,24.222109621401053,US,F,treatment,11
27872,1,0,10.609180121438069,US,M,control,0
27873,2,2,17.09970120292897,SG,F,treatment,7
27874,4,1,34.046949990255726,US,F,treatment,3
27875,1,3,18.908347445699,JP,M,treatment,3
27876,16,3,63.6373550515573,MY,M,control,13
27877,1,0,25.629922507221913,JP,M,control,3
27878,1,0,55.053441276869876,CA,M,treatment,0
27879,8,0,25.682794112729873,SG,F,treatment,2
27880,13,3,10.05959841531316,JP,M,control,10
27881,11,2,61.245710568069704,US,M,treatment,9
27882,0,0,10.198555006253125,JP,M,control,0
27883,1,0,14.383158553113631,US,M,treatment,3
27884,1,2,9.859930351683335,US,M,treatment,5
27885,12,3,18.849047329682573,JP,F,treatment,11
27886,16,0,20.15496844366558,SG,F,control,15
27887,15,5,38.87656996197384,CA,F,treatment,15
27888,4,2,9.657299128427798,JP,F,control,1
27889,11,0,29.564560457322912,JP,F,control,13
27890,2,4,20.21681920415064,JP,F,treatment,1
27891,9,5,21.37965025945652,CA,M,control,9
27892,15,1,32.65730764931571,JP,M,control,18
27893,3,2,17.855133368520953,JP,M,control,3
27894,11,0,86.38264437277465,AU,M,treatment,11
27895,6,0,21.766073002983344,MY,M,control,4
27896,0,2,9.581736496795653,AU,M,treatment,2
27897,3,1,28.194516365014383,JP,M,treatment,0
27898,1,0,18.360204238098902,JP,M,control,7
27899,11,2,10.033590781496622,SG,M,control,7
27900,13,4,45.59948393650283,US,M,control,10
27901,0,4,9.046070478972153,JP,F,control,5
27902,1,0,4.900269107451662,JP,M,control,0
27903,3,4,25.26717487078374,JP,F,control,4
27904,2,0,13.84812422538258,JP,F,treatment,8
27905,1,2,6.324699390715629,SG,F,control,3
27906,12,4,16.427879909055118,JP,F,control,18
27907,14,2,31.631504524571938,JP,F,treatment,13
27908,12,0,32.475605669495906,JP,M,treatment,8
27909,17,2,60.87398130514664,US,M,control,20
27910,2,0,25.860885287129964,JP,F,treatment,0
27911,9,6,59.92603795962993,AU,F,control,7
27912,13,0,31.468260420149484,JP,M,control,10
27913,1,3,20.537620576395117,MY,F,treatment,0
27914,16,5,62.40803250016058,MY,F,treatment,18
27915,1,1,35.170559442646145,US,F,control,2
27916,10,4,18.038113491389947,US,F,control,8
27917,3,0,14.83464110213462,AU,F,treatment,0
27918,0,3,35.11487618202014,MY,M,control,0
27919,3,1,4.706672563047939,US,M,control,6
27920,12,7,25.568968440523264,US,M,control,10
27921,1,3,13.555895824175934,MY,M,treatment,3
27922,1,0,16.016873957601753,US,M,control,5
27923,1,3,23.234076735205516,MY,M,control,0
27924,3,2,11.22201830729509,JP,F,treatment,4
27925,9,0,22.60697403974465,JP,M,control,4
27926,2,0,18.26194176793582,MY,M,treatment,4
27927,3,0,21.550605650411722,JP,M,control,10
27928,2,5,23.64837746639868,US,M,control,7
27929,2,1,14.594594209107337,JP,F,treatment,2
27930,1,0,11.049726542247722,JP,F,treatment,3
27931,10,6,28.365172374165354,US,M,control,10
27932,12,1,19.476670447363194,US,F,control,11
27933,1,2,18.855028380802732,JP,F,treatment,0
27934,5,2,17.695792384317546,US,M,control,4
27935,16,0,29.96609855545658,JP,M,control,13
27936,2,2,24.404863531370168,MY,F,control,3
27937,11,2,9.646784672159766,JP,M,control,9
27938,2,0,28.285320433063188,JP,F,control,3
27939,7,2,26.320209859806997,MY,F,treatment,5
27940,11,0,60.50234060909905,AU,M,control,7
27941,13,0,26.790187058893398,JP,M,control,6
27942,4,2,16.592098662077312,MY,M,control,9
27943,3,0,20.25159690602159,MY,M,control,4
27944,13,1,44.883646415179264,JP,M,control,12
27945,3,1,39.92376934728923,JP,F,control,6
27946,12,1,23.592871164513955,MY,F,control,11
27947,18,0,58.05469454756572,JP,F,treatment,19
27948,7,2,43.59529932382965,JP,M,control,10
27949,9,1,37.28584379300742,JP,M,treatment,11
27950,13,0,28.41092332047956,CA,M,treatment,13
27951,2,1,42.045314494075996,US,F,control,8
27952,12,0,22.370511440644773,SG,M,control,12
27953,2,4,9.178833717886038,AU,F,treatment,8
27954,1,3,16.654860988842145,JP,M,treatment,2
27955,4,1,21.698101282965887,AU,M,treatment,5
27956,3,0,14.673577741745202,JP,F,control,5
27957,10,0,31.741110533185612,JP,F,control,7
27958,9,2,42.324871817055644,JP,M,control,10
27959,3,3,19.086542978124324,MY,M,control,5
27960,12,8,10.571701991146272,US,F,control,14
27961,8,0,27.611394031650583,US,F,treatment,7
27962,0,0,11.10577821920583,AU,F,treatment,3
27963,9,2,38.305544962803125,US,M,control,6
27964,13,0,53.4218995913767,US,M,treatment,10
27965,6,4,36.19542242965937,JP,M,treatment,6
27966,9,4,16.669448833677595,JP,M,control,6
27967,8,0,41.19414331959444,CA,F,control,7
27968,13,2,18.132847741434777,JP,M,treatment,7
27969,3,1,15.747645493409058,JP,M,treatment,5
27970,17,2,17.58462519205182,SG,F,control,12
27971,1,0,5.750142992811844,AU,M,control,0
27972,4,0,10.427559399922457,JP,F,control,6
27973,1,3,24.60151587532876,JP,M,control,2
27974,1,0,11.01886497443348,SG,F,control,4
27975,13,2,26.132813912573656,AU,F,control,15
27976,1,0,20.103195995633282,AU,F,control,4
27977,12,2,31.487072385987933,AU,M,control,12
27978,8,0,22.353371843471468,CA,M,treatment,5
27979,2,0,30.30499254297403,JP,M,control,4
27980,3,0,12.113367559864372,JP,M,control,3
27981,2,3,15.884098595288426,AU,M,treatment,5
27982,3,5,15.284863576359802,JP,F,treatment,8
27983,1,4,13.160185151625708,SG,F,control,4
27984,0,0,24.32644603175199,SG,F,control,0
27985,3,0,9.358707941296586,JP,F,treatment,0
27986,4,0,36.114494028962035,JP,M,treatment,3
27987,3,0,10.86986616363403,MY,M,control,7
27988,3,1,30.949180705064457,JP,M,control,5
27989,15,2,36.607698070212116,JP,F,treatment,14
27990,1,0,14.101397196849355,CA,F,control,10
27991,16,3,16.402248860095728,JP,F,treatment,15
27992,12,1,35.873166046248976,JP,M,treatment,14
27993,13,1,35.07618910137659,SG,M,control,9
27994,15,4,23.084772234546364,JP,F,treatment,10
27995,3,1,23.759003382182616,JP,M,treatment,7
27996,12,1,27.78245669023207,JP,M,treatment,13
27997,15,0,24.284106369201982,AU,M,treatment,13
27998,4,0,16.587810693343844,US,F,control,0
27999,15,1,38.37753829317927,JP,M,treatment,15
28000,0,0,9.851786007354201,CA,M,treatment,4
28001,13,0,25.89197697863622,JP,M,treatment,14
28002,13,0,53.326693055289006,JP,F,control,9
28003,3,1,24.70078497085276,SG,M,treatment,3
28004,10,3,11.81728475849293,JP,M,treatment,12
28005,0,0,14.708754837714723,MY,F,treatment,0
28006,2,0,13.805063641809571,SG,F,control,2
28007,3,0,20.47458992743728,US,M,treatment,2
28008,4,0,14.593724652690174,MY,F,treatment,1
28009,13,2,32.81514284806952,JP,F,treatment,10
28010,4,0,12.835797943403822,CA,M,control,0
28011,2,4,17.174219809851845,JP,F,treatment,1
28012,1,1,5.537819214071701,JP,F,control,7
28013,14,3,38.61572204898542,JP,M,treatment,13
28014,15,4,57.10089900048574,JP,M,treatment,14
28015,14,5,62.10470925240717,JP,F,treatment,17
28016,13,2,37.77312886835353,SG,M,control,13
28017,0,0,13.75955647599625,SG,F,control,2
28018,13,1,36.63754849672334,SG,M,control,10
28019,11,1,13.546846071912915,MY,M,treatment,7
28020,6,2,17.99398648829657,CA,M,control,5
28021,1,0,11.71602057222757,CA,M,control,0
28022,17,0,42.758284387454005,AU,M,treatment,13
28023,0,0,13.276892652825818,US,F,treatment,0
28024,11,0,26.586234650515284,US,M,treatment,10
28025,13,1,29.414244569222866,CA,M,treatment,9
28026,2,0,10.920568872276052,MY,M,control,5
28027,2,0,17.307573850519827,JP,F,control,7
28028,1,4,37.200811887053966,JP,M,treatment,6
28029,11,0,36.18710161705128,US,F,treatment,12
28030,10,1,20.591807410627116,JP,F,treatment,10
28031,5,0,12.652859788501273,AU,M,treatment,5
28032,16,0,61.565467096922404,JP,F,treatment,21
28033,6,4,24.12325689984881,JP,M,control,7
28034,2,0,14.32694308782255,MY,M,control,0
28035,1,1,22.618607651357063,JP,F,control,4
28036,2,0,11.539678780335981,CA,F,control,5
28037,7,4,28.929778182130374,JP,M,treatment,13
28038,13,6,48.92117480346747,JP,M,control,11
28039,13,0,33.9787953604009,JP,M,control,7
28040,1,5,18.52047805621272,JP,M,treatment,6
28041,3,3,12.099172994130171,MY,F,treatment,8
28042,18,0,45.67279863695854,MY,F,control,9
28043,17,2,20.87235215373265,JP,M,control,17
28044,14,4,51.52790629935705,JP,M,control,9
28045,11,2,46.224546716831874,US,F,control,13
28046,3,2,27.682887730309623,AU,F,control,6
28047,0,3,8.691266945900146,US,F,control,1
28048,2,0,15.376729968007268,CA,F,control,2
28049,3,2,27.025061145581315,JP,F,treatment,2
28050,2,0,8.964096784207891,MY,M,treatment,6
28051,11,5,40.090654652937765,JP,F,control,12
28052,1,0,18.99463566512365,US,F,control,3
28053,1,2,16.316994920074087,US,M,control,4
28054,2,3,12.06465567033776,AU,M,treatment,2
28055,2,0,11.88524665693444,AU,F,control,6
28056,15,0,30.83924821049154,AU,F,control,12
28057,2,2,11.032360948148224,CA,F,treatment,6
28058,3,2,28.85900700131183,US,F,control,9
28059,13,0,65.02795062455458,MY,M,treatment,10
28060,1,2,25.648326953383425,US,M,treatment,9
28061,1,2,11.36508949032904,JP,F,control,4
28062,2,0,28.389208287493084,CA,M,control,1
28063,1,0,19.45757292819126,JP,M,control,4
28064,10,0,37.579539220894766,US,M,treatment,11
28065,13,2,75.21700623222537,SG,M,treatment,15
28066,9,0,21.728245989069205,JP,F,control,8
28067,4,0,30.745083478249327,JP,F,treatment,2
28068,14,5,39.23605559249011,SG,F,treatment,15
28069,2,1,15.72531358182528,AU,M,control,0
28070,8,2,27.335124521963365,JP,M,treatment,6
28071,3,3,19.266659642839734,JP,M,treatment,3
28072,11,0,43.243056186083706,JP,M,treatment,10
28073,2,0,15.86318782233768,JP,M,control,10
28074,21,3,40.06632580118119,SG,M,control,21
28075,2,2,15.737162221362226,JP,F,control,3
28076,9,1,42.49195104425503,JP,M,control,8
28077,2,5,13.095394880356965,JP,F,treatment,1
28078,8,3,18.830385224744067,JP,M,control,8
28079,20,0,34.3446099540492,JP,M,treatment,14
28080,17,1,44.993551432883024,SG,F,control,15
28081,2,2,23.25008583953797,MY,M,treatment,2
28082,1,3,7.398676136798398,JP,F,treatment,0
28083,2,0,12.997276827579862,JP,F,treatment,2
28084,16,0,43.23128976525383,SG,M,control,13
28085,8,0,27.357018778200462,AU,M,treatment,5
28086,14,0,27.440275953616524,JP,F,treatment,9
28087,0,0,19.21839939311481,CA,M,control,0
28088,3,1,10.945101148344074,JP,M,treatment,6
28089,4,2,8.266498785842353,SG,F,control,8
28090,2,0,28.610508654379462,MY,M,treatment,9
28091,1,0,13.83370111455631,CA,M,control,11
28092,2,2,18.662222824247362,JP,M,treatment,6
28093,2,1,17.98201293213664,US,M,treatment,3
28094,13,4,17.73910598283781,SG,F,treatment,11
28095,3,3,45.189563624141655,JP,M,control,7
28096,12,1,49.20532864303486,SG,F,control,14
28097,13,2,60.67562806046358,JP,M,control,15
28098,2,0,12.798741334892442,JP,M,treatment,0
28099,13,5,48.9924971952657,JP,M,control,12
28100,1,0,14.925842570699187,JP,M,control,6
28101,3,4,44.54684113461884,AU,F,treatment,5
28102,3,1,16.401660099695203,JP,F,treatment,0
28103,11,1,14.636236757157498,CA,F,treatment,11
28104,13,3,27.389662274851876,US,M,treatment,18
28105,3,3,19.046258373083106,JP,F,control,8
28106,9,4,34.270395745338405,JP,M,treatment,4
28107,17,1,48.95546509956272,SG,F,control,15
28108,1,0,30.30827684791522,JP,F,control,0
28109,11,2,33.94313123125303,JP,M,treatment,13
28110,1,2,30.839855170978705,CA,F,treatment,0
28111,12,0,18.349605620430115,JP,M,treatment,6
28112,9,1,26.962285258481735,JP,M,control,10
28113,13,3,21.09160625044179,AU,M,treatment,10
28114,2,0,13.110800278759422,MY,F,treatment,4
28115,3,3,21.704079682304442,MY,F,control,1
28116,12,1,23.959042726789022,CA,M,control,7
28117,19,1,32.53337676196628,JP,F,control,18
28118,22,0,49.195891502290166,JP,F,control,13
28119,2,2,14.624075466028316,SG,F,control,3
28120,2,6,20.624685043507572,MY,F,treatment,5
28121,15,3,22.376202327324826,SG,F,treatment,11
28122,11,3,43.9798109996949,JP,M,treatment,9
28123,2,1,21.519189061355643,AU,M,treatment,3
28124,16,3,63.4623511212,JP,M,treatment,13
28125,5,1,11.080192267693493,JP,M,control,3
28126,3,2,5.819738531565112,SG,M,control,8
28127,11,0,21.409710056377875,JP,M,treatment,11
28128,6,1,17.06612663062345,AU,M,treatment,9
28129,2,3,22.41654089851455,JP,M,control,2
28130,13,0,42.95182765763346,AU,F,treatment,12
28131,3,1,20.497629420610355,US,M,control,5
28132,3,0,19.993707338766743,MY,F,treatment,5
28133,11,0,41.411734079475096,SG,M,treatment,12
28134,12,0,42.32468231616742,MY,F,treatment,15
28135,9,0,25.94564402570492,MY,F,treatment,8
28136,10,1,19.21488612177803,US,F,treatment,10
28137,1,2,28.844034696692372,CA,M,control,0
28138,9,2,25.121917782093274,AU,M,treatment,7
28139,1,0,14.38528113182135,JP,M,treatment,7
28140,4,0,13.964905040947873,US,F,treatment,7
28141,10,0,51.79840218553233,SG,M,treatment,12
28142,0,0,26.39867486885229,JP,M,treatment,0
28143,13,1,23.306344482512017,JP,F,control,7
28144,14,6,34.86998404445764,MY,M,treatment,7
28145,3,3,16.737579124541217,JP,M,control,4
28146,16,3,47.07184432309987,JP,M,treatment,14
28147,10,2,33.538114037669196,JP,M,control,13
28148,3,3,4.847173544721564,US,F,treatment,2
28149,4,0,36.92454216724047,JP,F,control,5
28150,4,0,23.270902983006984,JP,M,control,5
28151,14,0,27.06453079543804,JP,M,treatment,15
28152,8,1,50.258516159335095,JP,M,treatment,6
28153,0,1,14.132659940301803,MY,F,control,1
28154,10,4,28.110467287702843,JP,M,treatment,9
