user_id,age,region,access_time,group,converted
1407,20,Others,Afternoon (12-17),B,0
1408,56,NY,Morning (9-12),B,0
1409,34,GA,Evening (17-21),A,0
1410,34,Others,Morning (9-12),A,0
1411,53,TX,Morning (9-12),B,0
1412,44,Others,Evening (17-21),A,0
1413,43,NY,Morning (9-12),A,0
1414,63,Others,Afternoon (12-17),A,0
1415,30,TX,Morning (9-12),B,0
1416,49,Others,Morning (9-12),A,0
1417,38,TX,Morning (9-12),B,0
1418,41,OH,Morning (9-12),A,0
1419,56,FL,Evening (17-21),A,0
1420,44,Others,Evening (17-21),A,0
1421,44,FL,Afternoon (12-17),B,1
1422,50,Others,Evening (17-21),B,0
1423,33,Others,Morning (9-12),A,0
1424,27,TX,Afternoon (12-17),A,0
1425,25,Others,Morning (9-12),B,0
1426,18,CA,Evening (17-21),B,0
1427,62,IL,Afternoon (12-17),A,0
1428,24,Others,Evening (17-21),B,0
1429,35,Others,Evening (17-21),A,0
1430,34,Others,Afternoon (12-17),A,0
1431,41,NY,Evening (17-21),A,0
1432,47,PA,Night (21-24),B,0
1433,48,CA,Afternoon (12-17),A,0
1434,31,Others,Afternoon (12-17),B,0
1435,35,Others,Evening (17-21),B,0
1436,41,Others,Evening (17-21),B,0
1437,35,FL,Morning (9-12),A,0
1438,57,NY,Afternoon (12-17),A,0
1439,43,NY,Afternoon (12-17),B,0
1440,46,CA,Afternoon (12-17),B,0
1441,45,PA,Morning (9-12),B,0
1442,52,Others,Night (21-24),A,1
1443,40,Others,Evening (17-21),A,0
1444,22,Others,Afternoon (12-17),B,0
1445,42,GA,Evening (17-21),A,0
1446,30,CA,Evening (17-21),B,1
1447,31,Others,Morning (9-12),A,1
1448,45,CA,Afternoon (12-17),A,0
1449,52,Others,Afternoon (12-17),A,0
1450,38,Others,Evening (17-21),A,0
1451,41,PA,Morning (9-12),A,0
1452,58,Others,Night (21-24),B,0
1453,40,CA,Afternoon (12-17),A,0
1454,69,Others,Afternoon (12-17),A,0
1455,44,Others,Afternoon (12-17),B,1
1456,18,FL,Morning (9-12),A,0
1457,47,OH,Evening (17-21),A,1
1458,42,Others,Night (21-24),B,0
1459,53,Others,Afternoon (12-17),B,0
1460,46,CA,Night (21-24),A,0
1461,36,Others,Evening (17-21),A,0
1462,23,TX,Afternoon (12-17),B,0
1463,35,FL,Evening (17-21),A,0
1464,27,FL,Afternoon (12-17),B,1
1465,31,CA,Afternoon (12-17),B,1
1466,45,TX,Morning (9-12),B,0
1467,58,Others,Evening (17-21),A,0
1468,42,NY,Morning (9-12),A,0
1469,23,CA,Evening (17-21),B,0
1470,43,CA,Evening (17-21),A,0
1471,52,Others,Morning (9-12),A,0
1472,30,Others,Afternoon (12-17),B,0
1473,36,FL,Afternoon (12-17),A,0
1474,38,CA,Afternoon (12-17),A,0
1475,28,FL,Afternoon (12-17),B,0
1476,45,CA,Afternoon (12-17),A,0
1477,36,CA,Afternoon (12-17),A,1
1478,43,OH,Morning (9-12),A,0
1479,27,FL,Morning (9-12),B,1
1480,32,Others,Morning (9-12),A,0
1481,46,FL,Evening (17-21),A,0
1482,33,Others,Night (21-24),B,0
1483,58,Others,Afternoon (12-17),B,0
1484,33,Others,Afternoon (12-17),A,1
1485,40,PA,Morning (9-12),B,0
1486,49,IL,Afternoon (12-17),A,1
1487,20,IL,Morning (9-12),B,0
1488,18,Others,Evening (17-21),A,0
1489,19,GA,Night (21-24),A,0
1490,53,Others,Morning (9-12),B,0
1491,31,Others,Evening (17-21),A,0
1492,68,NY,Morning (9-12),A,0
1493,31,Others,Afternoon (12-17),A,0
1494,40,CA,Morning (9-12),B,0
1495,56,TX,Afternoon (12-17),A,0
1496,62,IL,Morning (9-12),A,0
1497,62,TX,Afternoon (12-17),A,0
1498,52,Others,Afternoon (12-17),A,0
1499,50,TX,Afternoon (12-17),A,0
1500,45,GA,Evening (17-21),A,0
1501,47,Others,Night (21-24),A,0
1502,31,Others,Afternoon (12-17),A,0
1503,28,IL,Morning (9-12),B,0
1504,37,Others,Afternoon (12-17),B,0
1505,35,Others,Evening (17-21),B,0
1506,32,OH,Afternoon (12-17),A,1
1507,46,CA,Afternoon (12-17),B,0
1508,49,GA,Morning (9-12),A,0
1509,39,Others,Afternoon (12-17),B,0
1510,55,Others,Afternoon (12-17),A,0
1511,24,Others,Night (21-24),A,0
1512,35,Others,Evening (17-21),A,0
1513,29,CA,Morning (9-12),A,1
1514,18,CA,Afternoon (12-17),B,0
1515,37,NY,Morning (9-12),B,0
1516,36,Others,Afternoon (12-17),B,0
1517,56,Others,Evening (17-21),B,0
1518,45,NY,Afternoon (12-17),A,0
1519,25,Others,Afternoon (12-17),A,0
1520,60,OH,Morning (9-12),B,0
1521,52,IL,Evening (17-21),B,0
1522,44,FL,Evening (17-21),B,0
1523,35,TX,Afternoon (12-17),A,0
1524,26,TX,Morning (9-12),B,1
1525,33,CA,Afternoon (12-17),B,0
1526,51,TX,Night (21-24),A,1
1527,60,CA,Afternoon (12-17),A,0
1528,56,Others,Afternoon (12-17),A,0
1529,32,NY,Afternoon (12-17),B,0
1530,24,Others,Evening (17-21),A,0
1531,39,TX,Afternoon (12-17),A,0
1532,18,PA,Morning (9-12),A,0
1533,41,PA,Afternoon (12-17),B,0
1534,36,CA,Evening (17-21),A,0
1535,32,Others,Evening (17-21),A,0
1536,18,CA,Evening (17-21),B,0
1537,44,Others,Afternoon (12-17),B,0
1538,31,Others,Morning (9-12),A,0
1539,23,Others,Night (21-24),B,0
1540,18,Others,Afternoon (12-17),B,0
1541,37,Others,Evening (17-21),A,0
1542,59,IL,Evening (17-21),A,0
1543,57,Others,Afternoon (12-17),A,1
1544,32,CA,Morning (9-12),A,0
1545,30,CA,Evening (17-21),A,0
1546,43,GA,Evening (17-21),B,0
1547,26,Others,Afternoon (12-17),A,0
1548,41,Others,Afternoon (12-17),B,0
1549,47,CA,Morning (9-12),A,0
1550,52,Others,Morning (9-12),B,0
1551,36,FL,Afternoon (12-17),A,0
1552,35,IL,Afternoon (12-17),B,0
1553,27,NY,Night (21-24),B,0
1554,28,IL,Evening (17-21),B,0
1555,35,TX,Evening (17-21),A,1
1556,42,Others,Afternoon (12-17),B,0
1557,48,Others,Morning (9-12),B,0
1558,28,OH,Night (21-24),B,0
1559,55,Others,Afternoon (12-17),A,0
1560,34,Others,Morning (9-12),B,0
1561,37,Others,Afternoon (12-17),A,0
1562,29,Others,Evening (17-21),B,0
1563,18,FL,Evening (17-21),B,1
1564,48,Others,Morning (9-12),A,0
1565,46,Others,Evening (17-21),A,0
1566,34,FL,Afternoon (12-17),A,0
1567,38,FL,Morning (9-12),B,1
1568,44,Others,Evening (17-21),A,1
1569,19,CA,Evening (17-21),A,0
1570,31,Others,Afternoon (12-17),B,0
1571,47,TX,Afternoon (12-17),A,0
1572,22,Others,Evening (17-21),A,0
1573,41,IL,Evening (17-21),B,0
1574,21,Others,Evening (17-21),A,0
1575,43,Others,Afternoon (12-17),A,0
1576,37,IL,Night (21-24),A,0
1577,18,Others,Night (21-24),B,0
1578,51,CA,Morning (9-12),B,0
1579,29,CA,Evening (17-21),A,1
1580,28,FL,Afternoon (12-17),A,0
1581,40,Others,Afternoon (12-17),A,0
1582,51,TX,Evening (17-21),B,0
1583,25,CA,Morning (9-12),A,0
1584,38,IL,Afternoon (12-17),B,0
1585,43,Others,Evening (17-21),A,0
1586,46,Others,Morning (9-12),B,0
1587,40,TX,Afternoon (12-17),B,0
1588,33,CA,Night (21-24),B,0
1589,28,Others,Afternoon (12-17),A,0
1590,39,FL,Afternoon (12-17),B,0
1591,25,Others,Afternoon (12-17),A,0
1592,18,Others,Afternoon (12-17),A,0
1593,43,Others,Evening (17-21),A,0
1594,48,TX,Evening (17-21),B,0
1595,18,Others,Afternoon (12-17),B,0
1596,25,Others,Evening (17-21),B,0
1597,45,Others,Afternoon (12-17),B,0
1598,62,NY,Afternoon (12-17),A,0
1599,38,FL,Evening (17-21),B,0
1600,29,TX,Evening (17-21),B,0
1601,35,Others,Afternoon (12-17),B,0
1602,54,Others,Morning (9-12),A,0
1603,30,PA,Morning (9-12),B,0
1604,28,GA,Afternoon (12-17),B,0
1605,32,PA,Afternoon (12-17),B,0
1606,26,Others,Evening (17-21),A,0
1607,39,Others,Morning (9-12),B,0
1608,57,TX,Evening (17-21),B,0
1609,41,IL,Afternoon (12-17),A,0
1610,34,TX,Afternoon (12-17),A,0
1611,34,Others,Afternoon (12-17),A,0
1612,19,Others,Morning (9-12),B,0
1613,48,Others,Evening (17-21),A,0
1614,37,FL,Morning (9-12),A,0
1615,35,Others,Afternoon (12-17),B,1
1616,76,CA,Evening (17-21),B,0
1617,41,Others,Evening (17-21),A,0
1618,28,CA,Afternoon (12-17),A,0
1619,32,Others,Afternoon (12-17),B,0
1620,51,Others,Evening (17-21),B,0
1621,39,Others,Night (21-24),A,0
1622,20,Others,Evening (17-21),B,0
1623,49,TX,Afternoon (12-17),A,0
1624,29,CA,Night (21-24),B,0
1625,60,Others,Morning (9-12),A,0
1626,50,NY,Morning (9-12),A,0
1627,32,TX,Evening (17-21),A,0
1628,53,GA,Morning (9-12),A,1
1629,38,Others,Morning (9-12),B,0
1630,48,CA,Morning (9-12),B,0
1631,43,FL,Afternoon (12-17),B,0
1632,27,CA,Evening (17-21),A,0
1633,30,OH,Evening (17-21),A,0
1634,50,Others,Morning (9-12),A,1
1635,33,Others,Afternoon (12-17),A,1
1636,33,Others,Night (21-24),B,0
1637,26,TX,Evening (17-21),A,1
1638,43,Others,Afternoon (12-17),B,0
1639,62,Others,Night (21-24),B,0
1640,25,TX,Evening (17-21),A,0
1641,38,Others,Morning (9-12),B,0
1642,54,Others,Morning (9-12),A,1
1643,37,Others,Morning (9-12),A,0
1644,43,Others,Evening (17-21),B,0
1645,25,TX,Morning (9-12),A,0
1646,43,FL,Afternoon (12-17),A,0
1647,35,Others,Morning (9-12),B,0
1648,49,FL,Night (21-24),A,1
1649,52,OH,Afternoon (12-17),B,0
1650,69,Others,Night (21-24),A,0
1651,44,Others,Night (21-24),A,0
1652,41,GA,Morning (9-12),B,0
1653,40,Others,Afternoon (12-17),B,1
1654,33,Others,Morning (9-12),A,0
1655,42,Others,Night (21-24),A,0
1656,34,FL,Afternoon (12-17),B,0
1657,40,FL,Morning (9-12),A,1
1658,53,NY,Morning (9-12),B,0
1659,25,CA,Afternoon (12-17),B,0
1660,51,FL,Night (21-24),B,0
1661,53,TX,Evening (17-21),B,0
1662,36,GA,Evening (17-21),B,0
1663,18,Others,Afternoon (12-17),B,0
1664,30,CA,Morning (9-12),B,0
1665,53,Others,Night (21-24),B,0
1666,37,Others,Morning (9-12),A,0
1667,26,CA,Night (21-24),A,0
1668,31,Others,Afternoon (12-17),B,0
1669,48,Others,Morning (9-12),B,0
1670,44,PA,Evening (17-21),A,0
1671,35,Others,Night (21-24),A,0
1672,33,FL,Night (21-24),B,0
1673,33,Others,Morning (9-12),B,0
1674,26,CA,Morning (9-12),A,0
1675,57,Others,Afternoon (12-17),B,1
1676,34,OH,Evening (17-21),B,0
1677,52,Others,Evening (17-21),B,0
1678,56,FL,Morning (9-12),B,0
1679,49,Others,Night (21-24),A,0
1680,32,Others,Evening (17-21),B,0
1681,42,GA,Evening (17-21),B,1
1682,37,Others,Afternoon (12-17),B,0
1683,27,GA,Afternoon (12-17),A,0
1684,41,Others,Night (21-24),A,0
1685,23,Others,Afternoon (12-17),A,0
1686,52,Others,Evening (17-21),A,0
1687,32,Others,Night (21-24),B,0
1688,40,IL,Evening (17-21),B,1
1689,41,FL,Afternoon (12-17),B,0
1690,34,IL,Morning (9-12),B,0
1691,45,Others,Morning (9-12),A,0
1692,32,FL,Morning (9-12),B,0
1693,48,Others,Morning (9-12),B,0
1694,21,Others,Afternoon (12-17),B,0
1695,39,PA,Afternoon (12-17),B,0
1696,61,Others,Afternoon (12-17),B,0
1697,25,FL,Afternoon (12-17),B,0
1698,29,CA,Morning (9-12),A,1
1699,44,Others,Morning (9-12),B,0
1700,40,CA,Evening (17-21),B,0
1701,42,FL,Afternoon (12-17),A,0
1702,43,Others,Afternoon (12-17),B,0
1703,45,PA,Evening (17-21),B,0
1704,51,Others,Evening (17-21),B,0
1705,42,Others,Afternoon (12-17),B,0
1706,35,FL,Evening (17-21),B,0
1707,46,CA,Night (21-24),A,0
1708,60,Others,Evening (17-21),A,0
1709,36,GA,Afternoon (12-17),B,0
1710,26,CA,Evening (17-21),B,0
1711,51,Others,Morning (9-12),B,0
1712,36,CA,Afternoon (12-17),A,0
1713,18,Others,Night (21-24),A,1
1714,48,TX,Afternoon (12-17),B,0
1715,31,TX,Night (21-24),A,0
1716,36,TX,Afternoon (12-17),B,0
1717,41,Others,Night (21-24),B,0
1718,40,Others,Afternoon (12-17),B,0
1719,46,Others,Morning (9-12),A,0
1720,32,IL,Afternoon (12-17),B,0
1721,44,NY,Afternoon (12-17),B,0
1722,34,FL,Morning (9-12),A,0
1723,46,Others,Evening (17-21),A,0
1724,45,Others,Afternoon (12-17),A,0
1725,26,Others,Evening (17-21),A,0
1726,51,FL,Afternoon (12-17),B,1
1727,31,Others,Morning (9-12),B,0
1728,47,TX,Night (21-24),B,0
1729,42,Others,Afternoon (12-17),B,0
1730,60,CA,Evening (17-21),B,0
1731,35,Others,Evening (17-21),A,0
1732,33,NY,Afternoon (12-17),B,1
1733,37,OH,Night (21-24),B,0
1734,34,Others,Evening (17-21),B,1
1735,47,OH,Afternoon (12-17),B,0
1736,18,IL,Evening (17-21),B,0
1737,25,Others,Morning (9-12),B,0
1738,25,Others,Afternoon (12-17),B,0
1739,49,Others,Night (21-24),A,1
1740,58,FL,Evening (17-21),B,0
1741,36,Others,Evening (17-21),B,0
1742,35,Others,Evening (17-21),A,0
1743,38,PA,Evening (17-21),A,1
1744,51,Others,Night (21-24),B,0
1745,26,NY,Afternoon (12-17),A,0
1746,40,TX,Morning (9-12),A,0
1747,49,FL,Afternoon (12-17),B,0
1748,44,CA,Evening (17-21),B,0
1749,40,Others,Morning (9-12),B,0
1750,50,Others,Morning (9-12),A,0
1751,18,Others,Afternoon (12-17),A,0
1752,46,Others,Night (21-24),A,0
1753,30,CA,Evening (17-21),A,0
1754,18,Others,Afternoon (12-17),A,0
1755,44,Others,Morning (9-12),B,0
1756,54,OH,Afternoon (12-17),B,0
1757,36,Others,Morning (9-12),A,0
1758,49,Others,Morning (9-12),A,0
1759,57,Others,Night (21-24),B,0
1760,53,Others,Night (21-24),B,0
1761,57,CA,Morning (9-12),A,0
1762,46,TX,Morning (9-12),B,0
1763,38,OH,Afternoon (12-17),A,1
1764,18,Others,Afternoon (12-17),A,0
1765,35,Others,Morning (9-12),A,0
1766,27,Others,Afternoon (12-17),B,0
1767,64,IL,Morning (9-12),A,0
1768,35,CA,Evening (17-21),A,0
1769,39,Others,Evening (17-21),A,0
1770,44,Others,Evening (17-21),B,0
1771,38,TX,Afternoon (12-17),A,0
1772,58,Others,Night (21-24),A,0
1773,30,Others,Night (21-24),A,0
1774,40,Others,Morning (9-12),A,0
1775,29,Others,Morning (9-12),B,1
1776,22,NY,Afternoon (12-17),A,0
1777,30,Others,Morning (9-12),A,0
1778,37,Others,Afternoon (12-17),B,0
1779,32,IL,Afternoon (12-17),A,0
1780,29,NY,Afternoon (12-17),A,1
1781,21,Others,Afternoon (12-17),A,0
1782,37,FL,Afternoon (12-17),B,0
1783,19,TX,Night (21-24),B,0
1784,47,Others,Morning (9-12),B,0
1785,38,NY,Evening (17-21),B,0
1786,20,Others,Morning (9-12),B,0
1787,34,CA,Morning (9-12),B,0
1788,28,Others,Afternoon (12-17),B,0
1789,41,NY,Morning (9-12),A,1
1790,54,CA,Morning (9-12),A,0
1791,18,TX,Morning (9-12),B,0
1792,39,Others,Afternoon (12-17),B,0
1793,36,Others,Evening (17-21),A,0
1794,46,FL,Morning (9-12),B,0
1795,40,Others,Evening (17-21),A,0
1796,28,Others,Morning (9-12),A,1
1797,34,Others,Evening (17-21),A,0
1798,28,PA,Afternoon (12-17),B,0
1799,50,Others,Evening (17-21),A,0
1800,38,CA,Night (21-24),B,0
1801,60,IL,Night (21-24),B,0
1802,37,Others,Morning (9-12),B,0
1803,29,Others,Evening (17-21),A,0
1804,19,NY,Morning (9-12),B,0
1805,18,TX,Night (21-24),A,1
1806,18,Others,Afternoon (12-17),A,0
1807,41,Others,Afternoon (12-17),B,0
1808,44,PA,Morning (9-12),A,0
1809,19,Others,Morning (9-12),A,0
1810,48,CA,Evening (17-21),A,0
1811,32,NY,Night (21-24),B,0
1812,39,Others,Evening (17-21),A,0
1813,57,NY,Evening (17-21),B,0
1814,48,FL,Evening (17-21),B,1
1815,34,Others,Afternoon (12-17),B,0
1816,27,Others,Morning (9-12),B,0
1817,18,CA,Morning (9-12),A,0
1818,29,Others,Afternoon (12-17),A,0
1819,35,Others,Morning (9-12),A,0
1820,26,TX,Morning (9-12),A,0
1821,36,Others,Morning (9-12),B,0
1822,38,IL,Morning (9-12),A,0
1823,35,IL,Night (21-24),A,0
1824,30,Others,Morning (9-12),B,0
1825,40,Others,Afternoon (12-17),B,0
1826,43,TX,Afternoon (12-17),B,0
1827,24,OH,Afternoon (12-17),B,0
1828,54,Others,Morning (9-12),B,0
1829,36,PA,Afternoon (12-17),B,0
1830,38,PA,Morning (9-12),A,0
1831,46,CA,Afternoon (12-17),B,0
1832,40,Others,Morning (9-12),B,0
1833,49,OH,Afternoon (12-17),A,0
1834,41,TX,Evening (17-21),A,0
1835,30,Others,Afternoon (12-17),B,0
1836,42,Others,Afternoon (12-17),B,0
1837,24,Others,Afternoon (12-17),A,0
1838,39,NY,Evening (17-21),A,0
1839,37,Others,Morning (9-12),B,0
1840,35,NY,Evening (17-21),B,0
1841,36,FL,Evening (17-21),A,0
1842,18,Others,Afternoon (12-17),A,0
1843,31,CA,Afternoon (12-17),B,0
1844,39,CA,Afternoon (12-17),A,0
1845,39,CA,Morning (9-12),B,0
1846,25,TX,Morning (9-12),A,0
1847,53,CA,Morning (9-12),A,0
1848,27,Others,Morning (9-12),A,0
1849,49,NY,Afternoon (12-17),A,0
1850,43,TX,Evening (17-21),A,0
1851,30,FL,Morning (9-12),A,0
1852,59,Others,Night (21-24),B,0
1853,23,Others,Night (21-24),A,1
1854,49,PA,Night (21-24),B,0
1855,50,Others,Evening (17-21),A,1
1856,29,IL,Afternoon (12-17),B,0
1857,54,NY,Morning (9-12),A,0
1858,34,TX,Afternoon (12-17),A,0
1859,41,PA,Afternoon (12-17),B,0
1860,41,NY,Evening (17-21),B,0
1861,36,Others,Night (21-24),B,1
1862,47,NY,Afternoon (12-17),B,0
1863,47,Others,Afternoon (12-17),B,0
1864,18,CA,Morning (9-12),A,0
1865,53,TX,Morning (9-12),B,0
1866,18,IL,Afternoon (12-17),B,1
1867,50,Others,Afternoon (12-17),B,0
1868,51,PA,Evening (17-21),B,0
1869,24,Others,Afternoon (12-17),A,1
1870,33,FL,Night (21-24),A,0
1871,24,TX,Evening (17-21),B,0
1872,35,CA,Evening (17-21),B,0
1873,34,NY,Morning (9-12),B,0
1874,47,TX,Evening (17-21),B,0
1875,53,TX,Evening (17-21),A,0
1876,54,Others,Morning (9-12),A,0
1877,31,CA,Morning (9-12),A,0
1878,35,Others,Night (21-24),B,0
1879,18,PA,Morning (9-12),B,0
1880,28,Others,Afternoon (12-17),A,0
1881,49,Others,Afternoon (12-17),B,0
1882,57,NY,Evening (17-21),A,0
1883,23,NY,Evening (17-21),A,0
1884,30,Others,Afternoon (12-17),B,1
1885,37,Others,Afternoon (12-17),A,0
1886,41,TX,Night (21-24),B,0
1887,28,CA,Evening (17-21),B,0
1888,43,Others,Evening (17-21),B,0
1889,32,PA,Afternoon (12-17),A,0
1890,37,Others,Morning (9-12),A,0
1891,44,PA,Afternoon (12-17),B,0
1892,38,TX,Evening (17-21),B,0
1893,32,Others,Morning (9-12),B,0
1894,36,Others,Afternoon (12-17),A,0
1895,36,TX,Morning (9-12),A,0
1896,33,GA,Afternoon (12-17),B,0
1897,34,Others,Evening (17-21),B,0
1898,57,Others,Morning (9-12),A,0
1899,44,CA,Evening (17-21),A,1
1900,34,Others,Night (21-24),B,0
1901,46,Others,Morning (9-12),A,0
1902,33,Others,Evening (17-21),A,0
1903,52,Others,Night (21-24),A,1
1904,42,TX,Night (21-24),A,1
1905,36,Others,Morning (9-12),B,0
1906,43,Others,Morning (9-12),A,0
1907,19,CA,Morning (9-12),A,0
1908,24,IL,Evening (17-21),A,0
1909,23,NY,Evening (17-21),A,0
1910,39,Others,Evening (17-21),B,1
1911,58,FL,Afternoon (12-17),A,1
1912,64,Others,Morning (9-12),B,0
1913,45,Others,Afternoon (12-17),A,0
1914,44,Others,Afternoon (12-17),A,0
1915,18,Others,Evening (17-21),A,0
1916,31,Others,Afternoon (12-17),A,0
1917,28,CA,Afternoon (12-17),B,0
1918,30,Others,Afternoon (12-17),A,0
1919,35,IL,Morning (9-12),B,0
1920,32,Others,Afternoon (12-17),A,0
1921,18,FL,Morning (9-12),A,0
1922,46,Others,Afternoon (12-17),A,1
1923,25,Others,Morning (9-12),B,0
1924,40,Others,Morning (9-12),A,0
1925,62,CA,Evening (17-21),A,0
1926,26,TX,Afternoon (12-17),A,0
1927,18,Others,Evening (17-21),A,0
1928,34,CA,Evening (17-21),B,0
1929,51,Others,Afternoon (12-17),B,0
1930,61,CA,Night (21-24),B,0
1931,23,Others,Morning (9-12),B,0
1932,43,PA,Evening (17-21),B,0
1933,32,Others,Night (21-24),A,0
1934,36,Others,Evening (17-21),B,1
1935,69,PA,Morning (9-12),A,0
1936,19,CA,Afternoon (12-17),A,0
1937,41,CA,Morning (9-12),B,0
1938,43,Others,Evening (17-21),B,0
1939,51,Others,Evening (17-21),B,0
1940,39,Others,Afternoon (12-17),B,0
1941,41,Others,Afternoon (12-17),A,0
1942,33,OH,Evening (17-21),A,0
1943,41,IL,Afternoon (12-17),A,0
1944,33,CA,Evening (17-21),B,0
1945,45,NY,Evening (17-21),B,0
1946,33,Others,Morning (9-12),A,0
1947,42,Others,Evening (17-21),A,0
1948,37,NY,Morning (9-12),A,0
1949,51,Others,Afternoon (12-17),B,0
1950,37,Others,Night (21-24),B,0
1951,18,OH,Evening (17-21),A,0
1952,53,CA,Afternoon (12-17),B,0
1953,27,CA,Afternoon (12-17),B,1
1954,30,Others,Morning (9-12),A,0
1955,30,Others,Afternoon (12-17),B,0
1956,54,Others,Morning (9-12),A,0
1957,18,CA,Afternoon (12-17),A,0
1958,75,TX,Morning (9-12),A,0
1959,50,Others,Afternoon (12-17),B,0
1960,40,Others,Morning (9-12),B,0
1961,37,Others,Night (21-24),A,0
1962,41,Others,Evening (17-21),B,0
1963,44,CA,Afternoon (12-17),A,1
1964,45,Others,Morning (9-12),B,0
1965,44,Others,Afternoon (12-17),B,0
1966,39,FL,Morning (9-12),A,0
1967,35,Others,Afternoon (12-17),A,0
1968,36,FL,Evening (17-21),B,0
1969,35,CA,Evening (17-21),A,1
1970,51,TX,Evening (17-21),B,0
1971,45,TX,Afternoon (12-17),B,0
1972,18,NY,Night (21-24),B,0
1973,45,IL,Night (21-24),A,1
1974,40,Others,Afternoon (12-17),A,0
1975,37,GA,Afternoon (12-17),A,0
1976,33,FL,Afternoon (12-17),B,0
1977,51,CA,Morning (9-12),A,1
1978,49,Others,Evening (17-21),A,0
1979,28,IL,Afternoon (12-17),B,0
1980,42,NY,Morning (9-12),B,0
1981,26,Others,Morning (9-12),A,0
1982,21,Others,Afternoon (12-17),B,0
1983,30,Others,Evening (17-21),B,0
1984,48,Others,Afternoon (12-17),A,0
1985,49,TX,Evening (17-21),A,0
1986,44,Others,Afternoon (12-17),B,0
1987,46,TX,Afternoon (12-17),B,0
1988,44,OH,Afternoon (12-17),A,1
1989,30,CA,Evening (17-21),A,0
1990,43,Others,Morning (9-12),A,0
1991,47,TX,Afternoon (12-17),B,0
1992,47,Others,Afternoon (12-17),A,0
1993,52,Others,Afternoon (12-17),A,0
1994,46,GA,Night (21-24),B,0
1995,42,Others,Morning (9-12),B,0
1996,50,Others,Afternoon (12-17),B,0
1997,37,Others,Afternoon (12-17),A,0
1998,27,OH,Evening (17-21),A,0
1999,36,Others,Afternoon (12-17),A,0
2000,29,GA,Evening (17-21),B,0
2001,29,Others,Evening (17-21),B,0
2002,36,Others,Afternoon (12-17),A,0
2003,28,GA,Afternoon (12-17),A,0
2004,34,Others,Afternoon (12-17),B,0
2005,18,Others,Evening (17-21),B,0
2006,40,Others,Morning (9-12),A,0
2007,38,TX,Afternoon (12-17),B,0
2008,28,GA,Evening (17-21),B,0
2009,45,Others,Afternoon (12-17),B,1
2010,49,Others,Afternoon (12-17),B,0
2011,18,Others,Afternoon (12-17),B,0
2012,28,CA,Morning (9-12),B,0
2013,28,GA,Afternoon (12-17),B,1
2014,26,Others,Afternoon (12-17),A,0
2015,47,Others,Night (21-24),A,0
2016,35,CA,Afternoon (12-17),B,0
2017,34,Others,Evening (17-21),B,1
2018,18,Others,Evening (17-21),B,0
2019,45,TX,Morning (9-12),A,0
2020,23,NY,Evening (17-21),B,0
2021,38,NY,Morning (9-12),A,0
2022,41,Others,Night (21-24),B,0
2023,54,CA,Evening (17-21),A,0
2024,22,TX,Afternoon (12-17),A,0
2025,18,Others,Afternoon (12-17),A,0
2026,40,TX,Afternoon (12-17),B,0
2027,59,FL,Afternoon (12-17),A,0
2028,52,GA,Afternoon (12-17),A,0
2029,40,Others,Afternoon (12-17),A,0
2030,32,Others,Evening (17-21),A,0
2031,47,OH,Morning (9-12),B,0
2032,26,Others,Evening (17-21),A,0
2033,43,Others,Evening (17-21),A,0
2034,44,CA,Afternoon (12-17),B,0
2035,50,TX,Evening (17-21),B,0
2036,71,OH,Morning (9-12),B,0
2037,42,IL,Morning (9-12),B,0
2038,31,Others,Evening (17-21),B,0
2039,37,Others,Afternoon (12-17),A,0
2040,18,IL,Afternoon (12-17),B,0
2041,29,TX,Evening (17-21),B,0
2042,33,FL,Night (21-24),B,0
2043,31,Others,Evening (17-21),B,0
2044,39,OH,Evening (17-21),B,0
2045,28,Others,Morning (9-12),A,0
2046,51,TX,Morning (9-12),A,1
2047,38,Others,Evening (17-21),B,0
2048,37,Others,Afternoon (12-17),B,0
2049,34,FL,Afternoon (12-17),A,0
2050,39,Others,Afternoon (12-17),B,0
2051,47,Others,Evening (17-21),B,0
2052,27,NY,Morning (9-12),A,0
2053,30,Others,Evening (17-21),B,0
2054,34,CA,Morning (9-12),B,0
2055,21,Others,Morning (9-12),A,0
2056,28,CA,Afternoon (12-17),B,0
2057,32,Others,Morning (9-12),A,0
2058,48,Others,Evening (17-21),A,0
2059,41,Others,Morning (9-12),A,1
2060,40,Others,Morning (9-12),B,0
2061,48,Others,Afternoon (12-17),A,0
2062,36,OH,Afternoon (12-17),A,0
2063,42,Others,Morning (9-12),B,0
2064,36,Others,Morning (9-12),A,0
2065,41,Others,Night (21-24),B,1
2066,31,Others,Evening (17-21),B,0
2067,18,Others,Afternoon (12-17),B,0
2068,36,Others,Afternoon (12-17),B,0
2069,55,GA,Afternoon (12-17),A,0
2070,49,TX,Afternoon (12-17),A,0
2071,49,CA,Evening (17-21),B,0
2072,52,FL,Evening (17-21),B,0
2073,39,Others,Morning (9-12),A,0
2074,40,PA,Evening (17-21),B,0
2075,30,OH,Morning (9-12),A,1
2076,34,Others,Morning (9-12),B,0
2077,45,PA,Morning (9-12),B,0
2078,52,GA,Morning (9-12),B,0
2079,36,TX,Night (21-24),B,0
2080,32,CA,Afternoon (12-17),B,0
2081,38,Others,Morning (9-12),A,0
2082,45,Others,Night (21-24),B,0
2083,20,Others,Evening (17-21),B,0
2084,18,TX,Evening (17-21),B,0
