user_id,age,region,device_type,past_30_day_sessions,past_30_day_spending,subscribed,future_spending,opted_out
2434,38,West,Desktop,23,148.63,0,302.13,0
2435,32,East,Mobile,17,71.18,0,191.63,0
2436,18,South,Mobile,15,37.55,0,125.37,0
2437,29,East,Desktop,16,90.31,0,214.99,0
2438,24,North,Desktop,19,103.66,0,170.84,0
2439,32,South,Mobile,14,31.49,0,53.67,0
2440,38,North,Desktop,24,132.04,0,237.18,0
2441,36,East,Mobile,18,37.29,0,144.55,0
2442,46,East,Mobile,24,86.0,0,226.98,0
2443,42,South,Mobile,27,182.7,0,308.69,0
2444,50,South,Mobile,19,93.58,0,154.89,0
2445,66,East,Mobile,18,142.69,0,295.13,0
2446,49,West,Mobile,21,77.79,0,163.26,0
2447,66,East,Desktop,17,83.17,0,190.98,0
2448,52,East,Desktop,21,103.48,0,226.0,0
2449,61,South,Mobile,22,107.48,0,215.0,0
2450,55,South,Mobile,17,34.37,0,44.1,1
2451,43,West,Desktop,18,68.18,0,134.12,0
2452,28,North,Mobile,15,96.2,0,204.48,0
2453,52,South,Desktop,18,66.92,0,222.55,0
2454,25,South,Desktop,30,177.32,0,332.19,0
2455,63,West,Mobile,23,177.52,0,310.73,0
2456,31,North,Mobile,16,144.83,0,161.77,0
2457,27,South,Mobile,18,66.76,0,201.71,0
2458,19,South,Mobile,15,23.23,0,142.5,0
2459,63,East,Mobile,32,246.61,1,410.16,0
2460,26,East,Desktop,15,74.13,0,172.34,0
2461,20,East,Mobile,20,111.66,0,233.05,0
2462,38,South,Mobile,23,117.21,0,274.05,0
2463,43,West,Mobile,15,84.3,0,170.62,0
2464,25,South,Mobile,21,124.64,0,244.17,0
2465,65,South,Mobile,20,79.84,0,165.56,0
2466,19,East,Mobile,28,141.16,0,261.91,0
2467,23,North,Mobile,21,95.41,0,201.53,0
2468,45,North,Desktop,19,44.6,0,161.58,0
2469,70,East,Mobile,19,127.74,0,208.62,0
2470,46,East,Desktop,18,52.4,0,138.87,0
2471,43,North,Mobile,8,47.61,0,131.63,0
2472,42,East,Mobile,14,42.78,0,119.9,0
2473,29,East,Mobile,26,76.0,0,191.85,0
2474,22,East,Desktop,24,96.03,0,156.02,0
2475,51,East,Mobile,24,167.61,0,304.39,0
2476,65,North,Mobile,16,95.85,0,163.08,0
2477,54,West,Mobile,19,24.07,0,59.29,0
2478,32,West,Mobile,21,131.88,0,248.63,0
2479,61,South,Mobile,19,51.25,0,157.88,0
2480,53,North,Desktop,22,78.64,0,197.92,0
2481,32,South,Mobile,24,46.78,0,167.46,0
2482,60,West,Desktop,23,49.78,0,167.67,0
2483,65,South,Mobile,15,79.15,0,225.8,0
2484,40,North,Desktop,21,120.85,0,258.35,0
2485,23,South,Desktop,25,66.43,0,210.61,0
2486,63,West,Mobile,17,101.64,0,218.73,0
2487,67,South,Desktop,21,68.52,0,202.0,0
2488,61,South,Desktop,15,80.64,0,151.52,0
2489,60,East,Mobile,21,81.68,0,207.79,0
2490,62,East,Mobile,21,52.82,0,196.6,0
2491,38,North,Desktop,18,153.39,0,246.32,0
2492,40,South,Mobile,34,137.5,0,324.25,0
2493,60,North,Mobile,32,148.44,0,263.84,0
2494,33,East,Desktop,29,96.69,0,233.32,0
2495,64,East,Mobile,21,165.53,0,233.58,0
2496,70,East,Desktop,17,117.89,0,245.76,0
2497,32,North,Desktop,26,74.8,0,233.29,0
2498,42,South,Tablet,27,57.21,0,165.92,0
2499,53,South,Mobile,22,119.57,0,172.29,0
2500,28,North,Mobile,20,77.07,0,176.25,0
2501,68,North,Mobile,22,37.62,0,99.99,0
2502,32,North,Mobile,24,95.81,0,207.07,0
2503,21,West,Mobile,22,140.28,0,281.73,0
2504,38,East,Mobile,21,87.27,0,206.89,0
2505,30,East,Mobile,13,76.94,0,98.55,0
2506,39,North,Mobile,19,138.08,0,226.87,0
2507,36,South,Desktop,25,82.11,0,198.57,1
2508,51,West,Desktop,27,173.56,0,350.33,0
2509,31,West,Desktop,13,118.28,0,200.2,0
2510,21,South,Desktop,25,165.16,0,301.59,0
2511,65,North,Mobile,23,71.95,0,182.19,0
2512,70,North,Tablet,17,87.27,0,156.52,0
2513,69,North,Desktop,23,71.86,0,156.89,0
2514,63,East,Mobile,23,179.72,0,286.04,0
2515,44,North,Mobile,20,170.3,0,328.21,0
2516,46,East,Mobile,21,81.51,0,150.56,0
2517,64,East,Mobile,23,101.16,0,200.08,0
2518,45,West,Mobile,21,156.62,0,240.3,0
2519,52,South,Mobile,26,112.04,0,277.45,0
2520,25,West,Desktop,20,82.3,0,195.88,0
2521,33,South,Mobile,19,46.82,0,194.33,0
2522,59,North,Mobile,24,110.28,0,112.67,0
2523,53,South,Desktop,21,147.39,0,291.24,0
2524,47,East,Mobile,24,175.74,0,255.32,0
2525,35,South,Tablet,18,64.34,0,133.18,0
2526,19,East,Mobile,20,72.21,0,161.85,0
2527,66,West,Tablet,23,120.39,0,227.68,0
2528,30,East,Mobile,17,103.24,0,196.89,0
2529,21,East,Mobile,17,118.08,0,185.46,0
2530,43,West,Mobile,18,79.13,1,170.95,0
2531,42,North,Desktop,18,103.98,0,196.57,0
2532,47,South,Desktop,19,37.73,0,63.4,0
2533,28,South,Mobile,27,129.41,0,260.12,1
2534,24,West,Desktop,20,199.72,0,310.23,0
2535,48,West,Mobile,14,45.62,0,135.87,0
2536,61,West,Desktop,19,101.7,1,182.08,0
2537,27,North,Desktop,19,99.94,0,198.95,0
2538,56,West,Mobile,12,11.58,0,0.0,0
2539,30,South,Mobile,19,100.24,0,176.71,0
2540,48,South,Desktop,24,121.16,0,213.33,0
2541,24,North,Desktop,26,167.79,0,284.57,0
2542,66,South,Tablet,21,60.54,0,157.4,0
2543,59,West,Desktop,16,77.19,0,205.06,0
2544,59,West,Mobile,19,53.12,0,101.95,0
2545,53,East,Desktop,20,131.81,0,263.82,0
2546,37,North,Mobile,17,76.45,0,248.23,0
2547,21,East,Tablet,22,153.22,0,243.02,1
2548,24,West,Mobile,18,88.01,0,212.13,0
2549,18,South,Mobile,16,22.98,0,164.6,0
2550,61,East,Mobile,13,0.62,0,132.93,0
2551,62,North,Mobile,24,158.33,0,260.51,0
2552,59,East,Mobile,21,72.34,0,214.87,0
2553,64,East,Desktop,17,27.5,0,148.64,0
2554,30,West,Desktop,19,39.73,0,179.94,0
2555,39,South,Mobile,19,96.15,0,221.37,0
2556,38,East,Desktop,35,47.88,1,221.56,1
2557,39,East,Desktop,18,121.4,1,212.58,0
2558,45,North,Mobile,12,23.27,0,81.24,0
2559,26,West,Mobile,9,21.16,0,4.07,0
2560,43,East,Desktop,26,71.19,0,163.4,0
2561,26,East,Desktop,14,94.09,0,169.09,0
2562,32,East,Mobile,15,69.57,0,84.39,0
2563,27,South,Desktop,17,28.3,0,116.92,0
2564,41,South,Mobile,27,107.91,1,267.7,0
2565,59,South,Mobile,22,106.93,0,175.11,0
2566,25,East,Mobile,19,56.48,0,225.03,0
2567,41,East,Mobile,18,110.21,0,222.07,0
2568,33,North,Desktop,23,129.63,0,272.37,0
2569,66,South,Desktop,21,119.27,1,223.34,0
2570,43,North,Mobile,22,55.0,0,118.91,0
2571,44,South,Mobile,22,121.09,0,248.9,0
2572,54,West,Desktop,18,114.49,0,242.33,0
2573,21,West,Desktop,23,102.92,0,202.35,0
2574,67,East,Desktop,21,78.67,0,188.75,0
2575,41,East,Desktop,16,64.52,0,152.72,0
2576,36,North,Mobile,26,129.16,0,218.07,0
2577,53,South,Desktop,20,52.24,0,160.59,0
2578,56,West,Mobile,24,228.53,1,323.27,1
2579,27,North,Mobile,21,44.71,0,171.74,0
2580,42,East,Mobile,15,121.19,0,306.05,0
2581,35,West,Mobile,19,109.37,0,252.28,0
2582,36,West,Desktop,24,155.37,0,261.5,0
2583,53,North,Desktop,19,50.02,0,157.0,0
2584,27,South,Mobile,20,92.05,0,236.59,0
2585,50,North,Mobile,12,62.73,0,139.14,0
2586,67,North,Mobile,18,159.3,0,283.57,0
2587,22,West,Mobile,14,133.24,0,253.28,0
2588,64,West,Desktop,15,31.44,0,125.07,0
2589,66,South,Desktop,27,159.53,0,287.09,0
2590,52,North,Tablet,23,149.55,0,302.55,0
2591,61,West,Desktop,21,93.26,0,263.9,0
2592,51,East,Desktop,19,61.63,0,152.23,0
2593,50,East,Mobile,15,108.4,0,248.85,0
2594,38,East,Mobile,12,77.3,0,99.54,0
2595,34,North,Mobile,16,54.8,0,161.65,0
2596,39,South,Mobile,20,76.07,0,86.42,0
2597,65,South,Desktop,20,87.72,0,155.55,0
2598,54,North,Mobile,23,97.49,0,161.81,0
2599,32,North,Mobile,27,125.3,0,307.32,0
2600,52,North,Mobile,15,74.04,0,150.14,0
2601,45,North,Tablet,12,58.82,0,136.76,0
2602,24,South,Mobile,19,75.66,0,162.42,0
2603,49,West,Desktop,23,67.37,0,112.26,0
2604,28,North,Desktop,11,89.87,0,182.33,0
2605,27,North,Mobile,18,46.55,0,140.25,0
2606,26,South,Mobile,18,99.71,0,163.2,0
2607,31,West,Desktop,21,102.18,0,259.59,1
2608,30,East,Mobile,12,41.02,0,173.06,0
2609,42,East,Desktop,18,60.73,0,102.5,0
2610,19,South,Mobile,15,85.35,0,146.41,0
2611,52,East,Mobile,17,127.49,0,243.03,0
2612,24,North,Desktop,24,102.74,1,194.51,0
2613,38,South,Desktop,20,37.93,0,123.02,0
2614,35,South,Tablet,25,137.71,0,210.78,0
2615,20,South,Desktop,17,38.46,0,86.0,0
2616,59,South,Desktop,22,123.9,0,209.49,0
2617,56,South,Desktop,22,16.62,0,117.52,0
2618,58,North,Desktop,20,137.09,0,248.72,0
2619,66,East,Mobile,21,107.9,0,178.02,0
2620,28,North,Mobile,14,34.88,0,70.42,0
2621,56,North,Desktop,16,109.41,0,152.67,0
2622,41,South,Mobile,27,136.69,0,293.91,0
2623,63,West,Mobile,20,76.19,0,258.82,0
2624,36,West,Mobile,30,123.3,0,262.84,0
2625,21,South,Mobile,25,125.91,0,135.82,0
2626,43,North,Mobile,14,52.58,0,158.57,1
2627,55,North,Mobile,20,165.55,1,321.63,1
2628,59,West,Desktop,16,130.46,1,201.64,0
2629,49,South,Mobile,22,60.34,0,195.56,0
2630,56,South,Mobile,12,96.26,0,222.75,0
2631,62,South,Mobile,18,68.38,0,212.78,0
2632,63,South,Mobile,22,129.25,0,212.74,0
2633,53,West,Mobile,14,58.8,0,145.68,0
2634,57,North,Desktop,22,131.93,0,246.4,0
2635,54,South,Mobile,21,120.17,0,276.93,0
2636,50,West,Desktop,19,113.76,0,196.75,0
2637,53,East,Mobile,20,78.0,0,213.47,0
2638,20,South,Mobile,17,89.23,0,193.06,0
2639,26,East,Mobile,28,120.41,0,276.85,0
2640,25,West,Mobile,20,37.51,0,161.59,0
2641,50,North,Desktop,19,76.72,0,146.17,0
2642,23,South,Desktop,18,125.3,0,234.59,0
2643,58,North,Desktop,11,34.41,0,82.23,0
2644,56,South,Mobile,19,75.79,0,170.44,0
2645,21,North,Mobile,16,67.75,1,228.55,0
2646,30,North,Mobile,23,165.6,0,261.21,0
2647,66,East,Tablet,21,147.06,0,229.33,0
2648,19,West,Mobile,19,60.69,0,147.37,1
2649,22,North,Desktop,19,40.83,0,159.93,0
2650,61,North,Mobile,19,92.74,1,218.83,0
2651,44,South,Mobile,21,154.25,0,276.08,0
2652,49,East,Mobile,14,30.74,0,79.94,0
2653,38,West,Mobile,13,102.31,0,178.61,0
2654,25,North,Desktop,16,49.42,0,192.67,0
2655,55,South,Mobile,17,65.83,0,95.72,0
2656,25,North,Desktop,19,138.14,0,250.3,0
2657,67,North,Mobile,23,127.94,0,227.97,0
2658,20,South,Tablet,22,148.81,0,276.42,0
2659,61,South,Mobile,20,82.99,0,186.69,0
2660,20,South,Desktop,19,56.7,0,90.32,0
2661,39,East,Desktop,20,68.06,0,188.41,0
2662,23,East,Tablet,23,148.6,0,220.44,0
2663,19,East,Mobile,18,164.45,0,219.64,0
2664,40,West,Desktop,18,77.19,0,172.94,0
2665,61,East,Mobile,19,56.88,0,134.12,0
2666,19,East,Mobile,15,129.92,0,190.98,0
2667,55,East,Mobile,19,102.78,0,185.51,0
2668,34,South,Mobile,20,104.94,0,176.1,0
2669,52,East,Tablet,17,71.41,0,224.42,0
2670,51,West,Mobile,17,77.53,0,181.84,0
2671,40,East,Mobile,18,25.45,0,107.66,0
2672,47,West,Desktop,13,98.59,0,214.8,0
2673,69,North,Mobile,18,135.08,0,227.04,0
2674,25,South,Desktop,28,166.44,1,280.79,0
2675,39,West,Mobile,20,71.83,1,208.44,0
2676,61,North,Mobile,20,64.77,0,133.49,0
2677,53,West,Mobile,22,125.62,0,191.28,0
2678,22,East,Desktop,22,95.45,0,225.23,0
2679,30,West,Desktop,21,143.0,0,255.85,0
2680,46,South,Tablet,21,79.95,0,186.13,0
2681,48,East,Mobile,20,69.23,0,152.13,0
2682,64,North,Mobile,11,10.23,0,107.08,0
2683,33,East,Mobile,24,113.14,0,167.64,0
2684,59,North,Mobile,16,93.82,0,107.72,0
2685,47,North,Mobile,18,174.91,0,262.52,0
2686,33,North,Desktop,12,93.31,0,201.82,0
2687,29,East,Mobile,21,99.76,0,251.52,0
2688,34,South,Mobile,24,84.65,0,213.03,0
2689,33,North,Desktop,20,142.82,0,210.2,0
2690,29,North,Desktop,17,15.93,0,64.94,1
2691,25,South,Mobile,17,106.28,0,249.33,0
2692,37,North,Mobile,28,193.83,0,355.43,1
2693,20,North,Mobile,24,125.19,0,257.7,0
2694,33,North,Mobile,19,94.82,0,229.12,1
2695,47,West,Desktop,20,62.17,0,165.14,0
2696,62,West,Mobile,22,166.05,1,270.43,0
2697,40,East,Desktop,18,44.58,0,128.64,0
2698,45,South,Desktop,22,37.0,0,160.2,0
2699,68,East,Desktop,17,48.94,0,147.32,0
2700,57,South,Mobile,15,40.95,0,46.43,0
2701,22,South,Mobile,18,134.05,0,268.76,0
2702,37,South,Desktop,21,112.68,0,239.38,0
2703,57,East,Mobile,9,45.43,0,131.01,0
2704,61,North,Mobile,12,66.22,0,203.21,0
2705,18,East,Mobile,17,86.76,0,147.13,0
2706,47,West,Mobile,16,60.68,0,106.1,0
2707,38,South,Desktop,20,139.77,0,263.79,0
2708,37,West,Mobile,24,97.42,0,174.89,0
2709,23,West,Mobile,23,119.99,0,294.65,1
2710,39,North,Mobile,28,57.94,0,142.01,1
2711,35,South,Mobile,23,99.17,0,176.34,0
2712,25,South,Desktop,21,59.66,0,141.51,0
2713,56,West,Desktop,22,131.55,0,226.82,0
2714,49,West,Mobile,12,35.04,0,97.8,1
2715,50,South,Mobile,19,57.47,0,140.69,0
2716,70,North,Mobile,15,64.55,1,138.61,1
2717,33,South,Desktop,18,84.61,0,116.84,0
2718,29,North,Mobile,24,186.11,0,322.91,0
2719,55,South,Desktop,15,118.83,0,193.28,0
2720,69,West,Mobile,23,145.32,0,249.73,0
2721,51,East,Desktop,25,178.07,1,249.41,1
2722,31,South,Mobile,13,106.87,0,132.58,0
2723,53,East,Desktop,23,82.34,0,182.81,0
2724,50,East,Mobile,17,63.92,0,216.5,0
2725,40,East,Desktop,13,135.85,0,286.26,0
2726,67,South,Mobile,11,60.38,1,104.17,0
2727,62,West,Mobile,19,41.04,0,103.54,0
2728,19,West,Desktop,24,145.04,0,264.35,0
2729,58,North,Mobile,13,17.86,0,0.0,0
2730,38,West,Desktop,18,68.3,0,137.69,0
2731,19,South,Desktop,25,70.56,0,186.52,0
2732,44,East,Mobile,16,65.74,0,145.12,0
2733,26,North,Mobile,27,93.5,0,130.88,0
2734,18,East,Mobile,18,127.62,0,153.23,0
2735,28,West,Mobile,23,74.03,0,120.19,0
2736,20,South,Mobile,17,44.63,0,129.99,0
2737,69,South,Desktop,30,105.48,0,192.59,0
2738,40,East,Mobile,24,138.39,0,312.52,0
2739,43,South,Mobile,23,180.2,0,240.76,0
2740,21,North,Mobile,16,4.59,0,136.17,0
2741,35,East,Mobile,25,63.9,0,122.17,0
2742,23,South,Mobile,15,84.98,0,274.12,0
2743,52,North,Desktop,25,153.65,0,295.5,0
2744,39,West,Desktop,20,101.54,0,113.01,0
2745,60,North,Mobile,15,43.74,0,176.79,0
2746,32,South,Tablet,19,78.33,0,155.68,0
2747,39,East,Mobile,30,114.14,0,272.67,0
2748,54,South,Desktop,21,171.52,1,282.33,0
2749,69,North,Desktop,26,53.28,0,146.4,0
2750,59,North,Desktop,20,78.65,0,166.36,0
2751,29,West,Mobile,15,95.08,0,137.73,0
2752,64,East,Mobile,27,174.98,0,278.85,0
2753,66,West,Mobile,13,56.9,1,89.0,0
2754,59,West,Desktop,17,139.57,0,218.64,0
2755,55,North,Mobile,23,156.62,0,276.08,0
2756,35,East,Desktop,25,86.76,0,237.75,0
2757,62,South,Mobile,26,139.22,0,314.6,0
2758,52,West,Desktop,16,39.27,0,124.7,0
2759,47,West,Mobile,19,37.03,0,83.7,1
2760,41,East,Mobile,19,90.04,0,184.98,0
2761,59,South,Mobile,18,97.25,0,186.5,0
2762,47,North,Mobile,27,182.88,0,357.88,0
2763,31,West,Mobile,24,81.96,0,223.17,0
2764,23,West,Desktop,30,138.71,0,271.89,0
2765,20,North,Mobile,24,152.7,0,326.8,0
2766,33,East,Mobile,20,129.5,0,212.2,0
2767,24,North,Desktop,26,160.27,0,303.37,0
2768,69,East,Mobile,17,95.07,0,168.38,0
2769,31,West,Desktop,15,89.96,1,162.19,0
2770,26,East,Tablet,15,56.38,0,59.29,0
2771,32,North,Mobile,22,164.08,0,278.52,1
2772,38,East,Mobile,14,38.22,0,125.21,0
2773,52,West,Mobile,16,27.81,1,109.21,0
2774,19,South,Desktop,17,71.11,0,180.38,0
2775,44,East,Mobile,16,128.03,0,262.81,0
2776,19,North,Desktop,17,78.13,0,169.24,0
2777,52,West,Desktop,22,133.99,0,265.53,0
2778,35,West,Mobile,18,76.55,0,185.15,0
2779,31,East,Desktop,18,145.58,1,291.29,0
2780,37,North,Desktop,25,103.35,1,237.11,0
2781,35,North,Mobile,9,37.81,0,182.49,0
2782,27,North,Desktop,24,137.98,0,260.38,0
2783,42,South,Desktop,17,103.4,0,160.25,0
2784,19,West,Mobile,26,125.99,0,291.06,0
2785,42,East,Mobile,15,61.64,0,173.46,0
2786,50,West,Mobile,27,207.79,0,351.58,0
2787,53,East,Mobile,24,71.67,0,115.12,0
2788,48,South,Tablet,19,103.57,0,261.48,0
2789,31,South,Mobile,32,245.07,1,425.74,0
2790,18,North,Desktop,22,96.53,1,214.84,0
2791,63,East,Mobile,21,141.0,0,133.22,0
2792,33,South,Mobile,19,74.14,0,156.02,0
2793,63,North,Desktop,22,61.26,0,237.89,0
2794,69,East,Desktop,21,131.5,0,255.73,0
2795,20,East,Mobile,15,36.71,0,71.98,1
2796,52,West,Mobile,20,109.11,0,187.73,0
2797,58,East,Mobile,19,129.11,0,214.08,0
2798,23,West,Mobile,19,31.39,0,167.7,0
2799,42,East,Mobile,20,22.17,0,54.03,0
2800,30,South,Mobile,24,102.2,0,252.7,0
2801,70,South,Tablet,20,54.92,0,182.0,0
2802,51,West,Mobile,11,14.11,0,177.21,0
2803,25,East,Desktop,20,68.8,0,187.0,0
2804,38,South,Desktop,23,74.37,1,130.34,1
2805,51,South,Mobile,19,38.24,0,128.14,0
2806,21,East,Desktop,21,147.44,0,214.53,0
2807,42,North,Mobile,10,19.24,0,106.72,0
2808,32,North,Desktop,17,75.84,0,237.14,0
2809,21,North,Mobile,25,196.39,0,281.71,0
2810,62,West,Mobile,19,109.95,0,246.21,0
2811,29,North,Desktop,25,75.46,0,158.24,0
2812,49,North,Mobile,23,109.66,0,154.59,0
2813,49,South,Desktop,21,139.93,0,309.87,0
2814,45,East,Desktop,19,116.98,0,225.99,0
2815,30,East,Mobile,18,89.8,0,204.44,0
2816,48,North,Mobile,21,125.66,0,264.69,0
2817,31,West,Mobile,15,45.6,0,62.13,0
2818,37,West,Desktop,12,50.12,0,118.5,0
2819,35,West,Desktop,22,141.17,0,183.58,0
2820,46,East,Mobile,17,72.93,0,143.29,0
2821,23,South,Mobile,12,0.0,0,119.97,0
2822,49,North,Desktop,15,46.98,0,149.66,1
2823,46,North,Mobile,17,155.39,0,230.24,0
2824,60,North,Desktop,15,49.39,0,135.32,0
2825,19,South,Desktop,23,102.75,0,203.21,0
2826,40,East,Desktop,21,113.4,1,231.28,0
2827,36,East,Mobile,16,64.14,0,127.54,0
2828,48,North,Mobile,26,67.15,1,173.06,0
2829,68,East,Mobile,11,73.39,0,158.78,0
2830,22,South,Mobile,22,128.98,0,252.91,0
2831,36,East,Tablet,15,91.37,0,189.28,0
2832,51,South,Mobile,21,145.43,0,186.45,0
2833,27,North,Desktop,17,40.41,0,78.05,0
2834,42,West,Mobile,29,199.65,0,352.57,0
2835,19,South,Mobile,24,64.69,0,158.99,0
2836,28,North,Mobile,17,95.31,0,171.06,0
2837,67,North,Desktop,24,153.4,0,256.69,0
2838,48,South,Mobile,12,84.26,0,156.58,0
2839,32,West,Mobile,14,101.1,0,118.51,0
2840,26,East,Desktop,16,43.53,0,199.05,0
2841,40,East,Mobile,16,42.27,0,123.99,0
2842,36,West,Mobile,9,46.73,0,119.98,0
2843,26,South,Mobile,21,104.33,0,209.91,0
2844,52,East,Mobile,22,49.33,0,186.75,0
2845,38,East,Desktop,24,169.0,0,311.25,0
2846,26,North,Mobile,30,105.29,0,222.83,0
2847,45,South,Mobile,18,32.65,0,87.01,0
2848,63,East,Mobile,17,51.67,0,190.3,0
2849,68,West,Desktop,22,59.06,0,161.21,0
2850,24,East,Mobile,15,39.68,0,147.44,0
2851,33,East,Desktop,10,97.23,0,133.57,0
2852,33,South,Mobile,18,111.43,0,234.54,0
2853,50,West,Mobile,18,51.75,0,85.92,0
2854,21,West,Desktop,19,145.33,0,231.97,0
2855,21,East,Mobile,26,103.82,0,221.52,0
2856,56,South,Desktop,25,62.11,0,237.81,0
2857,57,South,Mobile,19,112.3,0,237.86,0
2858,34,East,Desktop,12,30.67,0,165.23,0
2859,54,North,Mobile,18,80.72,0,193.19,0
2860,56,East,Desktop,24,125.06,0,191.17,0
2861,69,North,Mobile,17,106.02,0,156.45,0
2862,46,West,Mobile,24,135.51,0,277.52,0
2863,69,East,Mobile,16,121.83,0,175.94,1
2864,53,West,Mobile,16,95.39,0,125.17,0
2865,55,East,Mobile,18,54.75,1,109.29,0
2866,56,South,Mobile,18,32.41,0,132.38,0
2867,67,East,Mobile,18,45.92,0,104.76,0
2868,54,North,Desktop,21,38.57,0,184.63,0
2869,69,East,Desktop,30,53.2,0,185.6,0
2870,52,North,Desktop,20,111.63,0,220.36,0
2871,24,South,Mobile,26,106.05,0,234.17,0
2872,44,East,Mobile,28,204.76,0,355.39,0
2873,45,South,Mobile,14,30.33,0,136.09,0
2874,39,North,Desktop,18,177.44,0,248.5,0
2875,31,North,Mobile,18,151.81,0,303.42,0
2876,24,East,Mobile,25,59.36,0,190.42,0
2877,54,West,Desktop,17,72.18,1,149.7,0
2878,39,South,Mobile,18,84.07,0,209.38,0
2879,22,East,Desktop,27,170.6,0,238.36,1
2880,19,East,Desktop,16,117.44,1,247.49,0
2881,44,North,Mobile,16,76.51,0,177.68,0
2882,38,West,Mobile,25,73.55,0,95.12,0
2883,55,South,Mobile,27,135.88,0,333.38,0
2884,32,East,Desktop,15,107.15,0,145.58,0
2885,38,South,Mobile,20,107.19,0,230.87,0
2886,27,North,Desktop,17,52.98,0,198.85,0
2887,40,West,Mobile,23,66.12,0,64.16,0
2888,56,North,Mobile,16,133.62,0,238.29,0
2889,22,South,Mobile,25,123.3,0,271.08,0
2890,18,North,Desktop,16,100.94,0,237.68,0
2891,30,South,Mobile,30,194.97,0,373.14,0
2892,38,South,Desktop,23,155.59,0,304.19,0
2893,43,South,Mobile,20,117.03,0,205.29,1
2894,67,South,Mobile,27,93.5,0,225.22,0
2895,62,West,Desktop,17,18.01,0,184.27,0
2896,38,North,Desktop,24,119.94,0,280.48,0
2897,70,East,Mobile,21,80.92,0,154.34,0
2898,35,North,Mobile,22,129.39,0,278.94,0
2899,54,West,Desktop,18,61.83,0,208.26,1
2900,62,East,Mobile,18,115.17,0,177.5,0
2901,49,South,Mobile,17,14.74,0,99.37,0
2902,53,South,Desktop,21,51.1,0,136.77,0
2903,34,North,Mobile,14,110.9,0,236.97,1
2904,52,North,Mobile,20,38.64,0,116.12,0
2905,66,East,Mobile,18,111.27,0,183.23,0
2906,28,East,Desktop,21,107.16,0,253.54,0
2907,38,North,Desktop,26,185.61,0,257.96,0
2908,69,North,Mobile,25,150.81,0,273.31,0
2909,70,West,Mobile,17,61.99,0,123.03,0
2910,43,West,Mobile,20,97.76,0,241.17,0
2911,21,East,Desktop,18,44.56,0,110.56,0
2912,51,East,Mobile,19,73.52,0,170.34,0
2913,69,North,Desktop,19,130.14,0,135.51,0
2914,65,South,Mobile,21,136.63,0,242.37,0
2915,35,West,Tablet,26,97.0,0,201.63,0
2916,57,North,Mobile,25,71.47,0,181.48,1
2917,52,North,Desktop,17,96.92,0,242.69,0
2918,58,South,Mobile,18,43.8,0,158.11,0
2919,46,South,Mobile,10,37.85,0,127.46,0
2920,69,North,Desktop,26,114.56,0,198.47,0
2921,46,South,Desktop,19,70.11,0,250.6,0
2922,55,East,Mobile,19,50.49,0,70.01,0
2923,59,East,Desktop,22,82.47,0,136.86,0
2924,38,South,Mobile,18,110.97,0,177.49,0
2925,59,West,Desktop,23,135.8,0,252.99,0
2926,30,East,Mobile,19,108.32,0,208.89,0
2927,66,West,Mobile,21,92.12,1,165.25,1
2928,58,East,Mobile,19,129.57,1,239.67,0
2929,34,South,Mobile,23,88.13,0,239.27,0
2930,26,East,Desktop,20,80.16,1,182.5,0
2931,58,West,Mobile,16,73.76,0,112.77,0
2932,18,West,Mobile,17,81.73,0,169.75,0
2933,19,North,Mobile,24,120.16,0,197.47,0
2934,65,West,Desktop,20,66.21,0,106.91,0
2935,46,West,Mobile,9,57.16,0,132.42,0
2936,50,South,Mobile,19,105.59,0,167.96,0
2937,27,North,Desktop,25,55.91,0,148.27,0
2938,67,West,Mobile,21,78.15,0,194.86,0
2939,57,West,Desktop,25,124.62,0,249.91,0
2940,38,East,Desktop,10,64.47,0,189.12,0
2941,45,West,Mobile,17,132.96,0,161.43,0
2942,28,North,Desktop,22,148.21,1,250.95,0
2943,51,North,Desktop,22,3.56,0,138.39,0
2944,25,East,Mobile,14,90.06,0,109.89,0
2945,39,South,Mobile,22,83.1,0,178.58,0
2946,25,South,Desktop,22,162.42,0,280.69,0
2947,66,North,Mobile,21,156.51,1,222.4,0
2948,32,West,Desktop,19,108.22,0,180.0,0
2949,34,North,Mobile,14,117.8,0,160.01,0
2950,40,North,Mobile,14,118.36,0,219.35,0
2951,41,North,Mobile,26,66.43,0,75.09,0
2952,62,South,Mobile,14,91.85,0,148.42,0
2953,36,West,Mobile,14,74.81,0,131.5,0
2954,22,South,Desktop,10,31.28,0,140.71,0
2955,49,West,Desktop,24,195.48,0,250.55,0
2956,61,North,Desktop,21,78.13,0,229.8,0
2957,18,East,Desktop,18,46.37,0,166.89,0
2958,40,East,Desktop,13,22.96,0,143.06,0
2959,54,East,Mobile,20,163.75,0,253.05,0
2960,25,North,Desktop,17,99.59,0,176.75,0
2961,30,South,Mobile,12,102.22,0,154.96,0
2962,25,East,Desktop,21,114.78,0,241.49,0
2963,40,South,Desktop,31,151.59,0,264.68,0
2964,60,East,Mobile,17,138.79,0,204.37,0
2965,18,North,Mobile,20,109.55,0,196.34,0
2966,62,South,Mobile,20,118.39,0,235.07,0
2967,68,North,Mobile,23,66.22,0,118.3,0
2968,41,West,Mobile,15,100.43,0,152.42,0
2969,52,South,Mobile,16,85.99,0,230.59,0
